70, the volume of financial support of the Federal state budget and the Autonomous establishment of the Russian Federation the volume of budget allocations of the Federal state budget and the Autonomous establishment of the Russian Federation on provision of the subsidy for financial support for the implementation of the state task for rendering of the state service performing the work field name english description English description format the name of the main Manager of means of the Federal budget in the budget Name of the chief administrator of budgetary funds of the federal budget name of the main Manager of means of the Federal budget the budget Text  the code of budgetary classification of the Russian Federation Budget classification code of the Russian Federation  the code of budgetary classification of the Russian Federation integer code service code Service code service Text name work service in accordance with departmental list of public service and work to provide and perform Federal government Agency Name of the work services in accordance with the departmental list of public services and works rendered and performed by federal government agencies name of work service in accordance with departmental list of public service and work to provide and comply with Federal state institution Text the name of the indicator volume Indicator volume name of name of indicator volume of Text unit of measurement Unit of measurement unit of measurement Text the name of the Federal state institution Name of the Federal State Institution the name of the Federal state institution Text was the Federal government Agency Personal tax reference number of Federal Was the Federal State Institution state institution of integer checkpoint Federal government Agency Tax registration reason code of Federal transmission Federal State Institution state institution is an integer amount of budget allocation for the provision of a subsidy for financial support for the implementation of the state task for rendering of the state service performing the work to provide in the Federal budget for the year the amount of BA The amount of budget appropriations for grants for financial support of the state order for the provision of public services works provided for in the federal budget for the budget allocation for the provision of a subsidy for financial support for the implementation of the state task for rendering of the state service performing the work to provide in the Federal budget the amount of BA integer 
71, a list of the organization have the right to carry out refining of precious metal data for a list of the organization have the right to carry out refining of precious metal to contain information about the full name of the organization and they are organizational and legal form location 
72, price list the price of alexandrite to treat cut cabochon with the ratio parameter group and the estimated price provided in the price list the price of alexandrite natural process to install and alexandrite cut cabochon with the ratio parameter group and manufactured in accordance with the standard organization of alexandrite natural to handle the technical condition STO 
73, price list the price of natural alexandrite processing with ratio the group and the estimated price provided in the price list  the price of natural alexandrite handle set on alexandrite treating the ratio group and manufactured in accordance with the standard organization of alexandrite natural to handle the technical condition STO 
74, the price list for emerald cut cabochon settlement price stipulated in the price list for emerald cut cabochon set in emerald natural process perfect proportion and quality of processing manufactured in compliance with the 
75, price list the price of natural emerald in the raw material is subjected to the roughing processing of the estimated price provided in the price list  the price of natural emerald in the raw material is subjected to rough processing to set on the emerald nature in the raw materials subjected to rough processing to meet the standard  the organization 
76, price list the price of natural emerald in raw material settlement price specified in the price list  the price of natural emerald in raw materials to set on the emerald nature in the raw to match that 
77, price list the price of the emerald is natural to treat the settlement price stipulated in the price list  the price of emerald is a natural process set in emerald natural process perfect proportion and quality of processing manufactured in compliance with the 
78, the document of the state strategic planning document  the list of state strategic planning of the Ministry of Finance  Russia field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number p p integer the name of the document strategic planning is The name of the document of strategic planning called strategic planning document string the requisite number date the adoption of the act which is to approve to approve the document Details number date of adoption of acts that are approved approved documents requisite number date the adoption of the act which is to approve to approve the document string to plan the term acceptance in case if the document is in the stage of the project The planned timing of its adoption if the document is in draft form plan the term acceptance in case if the document is in the string phase project responsible Department Responsible department responsible Department string 
79, information about the public Council under the Ministry of Finance Russia is a member of the public Council under the Ministry of Finance  Russia field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number p p integer name member of the public Council under the Ministry of Finance of the Russian Federation Name of the member of the Public Council under the Ministry of Finance of the Russian Federation full name of the member of the public Council under the Ministry of Finance of the Russian Federation the position of the string Position the position string 
80, contact details public on their territorial and structural unit officer contact information structural unit of the Ministry of Finance  Russia field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number p p integer name Full name full name string position string Position position name of structural subdivision of the Name of structural division the structural division name string phone Fax Phone fax phone Fax string address e mail E mail address address e mail string 
81, list the public service list the public service to provide to comply with the Finance Ministry  Russia field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number p p integer full name public service Full name of the public service full name of the state service string Department responsible department Responsible Department responsible string contact information Contact Information contact information string the order of the Ministry of Finance of Russia Order of the Ministry of Finance of the Russian Federation order of the Ministry of Finance Russia string 
82, schedule publication on the official website of the Ministry of Finance of the Russian Federation in the information telecommunication network Internet for more information in the form of the open data plan  schedule publication on the official website of the Ministry of Finance of the Russian Federation in the information telecommunication network Internet for more information in the form to access the data on the current year field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number p p integer name set name Set name set string feature brief description Brief description set description set is a brief feature description a set of string frequency providing the update Frequency of updating the frequency of granting the provision of the update string responsible Department Responsible department responsible Department string 
83, information about to organize a Congress  conference  workshop creative competition exhibition and other event within the prescribed sphere of activity information about the event organized by the Ministry of Finance of the Russian Federation field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number p p integer date Date date date event Event event  string topic Subject subject string link Link link string 
84, the plan of the Ministry of Finance of the Russian Federation for realization of the event in the outdoor area the data plan  the Ministry of Finance of the Russian Federation for realization of the event in the area of open data for the current year field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number p p integer string section Section section subsection Subsection subsection string event string Event event result the result string term Terms term responsible Responsible responsible string string 
85, the plan of the Ministry of Finance of the Russian Federation for realization of the event in the outdoor area the data plan  the Ministry of Finance of the Russian Federation for realization of the event in the area of open data for the current year field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number p p integer string section Section section subsection Subsection subsection string event string Event event result the result string term Terms term responsible Responsible responsible string string 
86, schedule placing an order for the supply of goods execution of work rendering services for ensuring the state and municipal need plan schedule placement of order for supply of goods execution of work providing a service for ensuring state and municipal needs for the Ministry of Finance  Russia field name english description English description format standardversion http opendata gosmonitor EN standard KBK KBK BCC string OKVED OKVED OKVED string OKPD JECFA JECFA string order the Order number lot number lot order lot integer the name of the subject of the contract Subject of the contract name of the contract subject of the string the minimum required to demand to present to the subject of the contract The minimum necessary requirements for the subject matter of the contract the minimum necessary requirement to bring the subject of the contract integer Unit measurement Unit of measurement measurement Unit string number of about m The amount volume amount about m integer  the initial maximum price contract  thousand RUB The initial maximum contract price rub thousands  the initial maximum price contract  thousand RUB the size of the integer software application in thousand ruble size ensuring the execution of the contract in thousand ruble the size of the advance percentage of The amount of security thousands of applications in virtually any size of maintenance of execution of the contract in thousands of virtually any size prepayment percentage  the size of the software application in thousand ruble size ensuring the execution of the contract in thousand ruble the size of the advance in the percentage graph integer implementation procedure purchase term accommodation ordering months of the year The schedule of the procurement procedures Term of placing your order month year implementation schedule procedure the purchase period the placement order month year string implementation schedule procedure the purchase period  the performance of the contract month year The schedule of the procurement procedures Term of the contract month year implementation schedule procedure the purchase period  the performance of the contract month year string method the definition of a supplier the contractor by The method for determining the supplier executor contractor method definition supplier contractor contractor string justification changes Justification of amendments rationale for changes string 
87, plan activities of the Ministry of Finance of the Russian document the current planning and the value of the target field name english description English description format standardversion http opendata gosmonitor EN standard string key activity of the Federal body of Executive power target indicator direction of block the event Key activities of the federal executive body targets indicators of direction block events key activity of the Federal body of Executive power target indicator direction of block the event string responsible for the implementation of the event and co Responsible person for the implementation of activities and co executors responsible for the implementation of the event and coauthor string document strategic planning is another Strategic planning document basis of other grounds document strategic planning other the basis string the period of implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g the Term of implementation of measures to achieve the target direction indicator block events indicator index values the period of the implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g string term implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g the Term of implementation of measures to achieve the target direction indicator block events indicator index values the period of the implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g string term implementation of the event achievement the target indicator is the direction of the block activity value indicator indicator g the Term of implementation of measures to achieve the target direction indicator block events indicator index values the period of the implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g string term implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g the Term of implementation of measures to achieve the target direction indicator block events indicator index values the period of the implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g string term implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g Term of implementation of measures to achieve the target direction indicator block events indicator index values the period of the implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g string term implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g the Term of implementation of measures to achieve the target direction indicator block events indicator index values the period of the implementation of the event achieving the target indicator  the direction of the block activity value indicator indicator g string expected result Expected results expected result string 
88, the list of international agreement on avoidance of double taxation between the Russian Federation and other state list of the international Treaty on avoidance of double taxation between the Russian Federation and other state current period field name english description English description format standardversion http opendata gosmonitor EN standard p p Сonsecutive number serial number string state State state with which to enter into a contract string the name of the contract Title of the contract the full string name of the contract date signing Date of signing date of signing the contract string date entry into force Effective Date date the entry of the Treaty into force string to used with Used with used with string 
89, the list of normative legal act to make the Ministry of Finance Russia the list of normative legal act to make the Ministry of Finance  Russia field name english description English description format p p Сonsecutive number p p integer number number number string date Date date date name the document Title of the document name of the document string 
90, a list of the legal act and their individual part of the application to contain a requirement that compliance be assessed for the realization of the state control supervision over the activities of self regulatory organization auditor set of a rule in the established sphere of the activities of the Ministry of Finance  Russia field name english description English description format p p Сonsecutive number p p integer the name and the props act The name and details of the act the name and the props act string a brief description of the round face and or a list of object against which to set a mandatory requirement Brief description of the circle of persons and or the list of objects for which mandatory requirements are established brief description of round face and or a list of object against which to set a mandatory requirement string 
91, state and municipal purchasing and contract of the Ministry of Finance Russia the tender documents are the result of conducting the auction and contest the result of the consideration of the request the result of performance information on state and municipal procurement and contract Finance of Russia to include the tender documents are the result of conducting the auction and contest the result of the consideration of the application and the execution result field name english description English description format p p Сonsecutive number p p integer number of a registry entry  the contract Number of is Registered recording contract a room register entry contract string date last updated the record Date of last record change date the last change entry string customer name Customer Name customer name string customer Customer INN Inn Inn customer integer customer transmission Customer transmission customer KPP integer level of The budget level budget level budget string funding source contract name Contract budget source of financing budget name source of financing contract name budget string method placing an order The process of placing an order way placing the order string number notice of holding auction the Notice number on the bidding room the notice of holding auction the string holding a date auction wrap up contest  or a summary request a quote The date of The auction competition summarizing the results of or request for quotations date of holding of the auction summing up the contest or end the request quote string the requisite document confirming the basis of the conclusion of the contract Details of the document confirming the basis of the contract the requisite document confirming the basis of the conclusion of the contract string contract date Contract date contract date string contract number Contract number contract number code string budget classification  Budget classification code  the code of budgetary classification of the integer cash KOSGU cash string the subject of the contract name of the work item service Subject of contract description of goods works services subject to contract name product work service string item contract code products at ACAP JECFA JECFA Subject of the contract the product code on OKDP OKPD OKPD item contract code products at ACAP JECFA JECFA string the subject of the contract price per unit the ruble is the Subject of virtually any unit price contract item  the contract price per unit of the ruble string the subject of the contract quantity contract quantity Subject of the subject of the contract number string the subject of the contract the amount of the ruble is the Subject of the contract the sum virtually any subject of contract amount the ruble string information about a supplier by the contractor for the contract name of the legal entity f and entity Information about the suppliers contractor contract the name of the legal entity name of individual information about the provider by the contractor for the contract name of the legal entity f and entity string information about a supplier by the contractor according to the contract the location of residence Information about the suppliers contractor contract the location place of residence information on the supplier by the contractor according to the contract the location of residence string information about a supplier by the contractor according to the contract was Information about the suppliers contractor contract INN information about the supplier by the contractor according to the contract was integer information about the supplier by the contractor for a contract transmission Information about the suppliers contractor contract KPP information about the supplier by the contractor for a contract PPC integer information about the supplier by the contractor for a contract phone Fax Information about the suppliers contractor contract telephone fax information about the supplier by the contractor for a contract phone Fax string date execution of contract contract Date of execution of the contract  the contract date execution of contract the contract string 
92, information about to do the conclusion on the result of the anti corruption expertise of normative legal act and the draft regulatory legal act to develop the Ministry of Finance the Russia of to do opinion on anti corruption expertise of normative legal act and the draft regulatory legal act to develop the Ministry of Finance  Russia field name english description English description format p p Сonsecutive number p p integer name of the normative legal act the draft regulatory legal act which is held anti corruption expertise Name of the draft normative legal act legal act for which conducted anti corruption expertise name of the normative legal act the draft regulatory legal act which is held anti corruption expertise string the result of conduct anti corruption examination of regulatory legal act the draft regulatory legal act to specify the observation made in the case of their presence in conclusion  the result of conduct anti corruption expertise is The result of anti corruption expertise for draft normative legal act  normative legal act specify observations if any in the conclusions on the results of anti corruption expertise of the result to carry out anti corruption examination of normative legal act the draft regulatory legal act to specify the observation made in the case of their presence in conclusion  the result of conduct anti corruption expertise string the justification of the account of the account of the remark contained in the conclusion on the result carry out anti corruption expertise Justification account not included comments contained in the conclusions on the results of anti corruption expertise rationale recording does not record the comment contained in the conclusion on the result carry out anti corruption expertise of string 
93, the reduction of the control copy of the register of auditor and audit organization of the self regulatory organization auditor audit organization information contain the information of the control copy of the register of auditor and audit organization of the self regulatory organization auditor that in accordance with the Federal law on audit activities to the Ministry of Finance of the Russian Federation and which is to be the vault of the register of auditor and audit organization of the self regulatory organization auditor p p Number p p integer full name Full name full name string the short name Short name short name string organizational and legal form of Form of incorporation legal form registration number registration number ORNZ string integer bin bin integer OGRN code of the subject of the Russian Federation Code of the RF subject the code is the subject of the Russian Federation integer the name of the subject of the Russian Federation Name of the RF subject name of the subject of the Russian Federation string 
94, the reduction of the control copy of the register of auditor and audit organization of the self regulatory organization auditor  the auditor information to contain information of the control copy of the register of auditor and audit organization of the self regulatory organization auditor that in accordance with the Federal law on audit activities to the Ministry of Finance of the Russian Federation and which is to be the vault of the register of auditor and audit organization of the self regulatory organization auditor p p Number p p integer name Last Name last name name string First Name string name the patronymic in the presence of Middle name middle name if exist in the presence of string integer ORNZ registration number registration number OGRN OGRNIP OGRN integer the number of the qualification certificate of the auditor the decision on the results which take after the Jan g Number of qualification certificate of the auditor of the extradition decision is made after January the number of the qualification certificate of the auditor the decision on the results which is taken after January g string date issuing qualification certificate of the auditor the decision on the results which take after the Jan g Date of issue of qualification certificate of the auditor the decision on extradition is made after January date issuing qualification certificate of the auditor the decision on the results which is taken after January g string the number of the qualification certificate of the auditor General Number of audit qualification certificate of the auditor general audit the number of the qualification certificate of the auditor General audit string date issuing qualification certificate of the auditor General audit Date of issue of qualification certificate of the auditor general audit the date of the issuance of the qualification certificate of the auditor General audit string the number of the qualification certificate of the auditor of audit exchange Fund budgetary and investment Institute Number of qualification certificate of the auditor Audit of exchanges  non budgetary funds and investment institutions the number of the qualification certificate of the auditor of audit exchange Fund budgetary and investment Institute string date issuing qualification certificate of the auditor of audit exchange Fund budgetary and investment Institute Date of issue of qualification certificate of the auditor Audit of exchanges  non budgetary funds and investment institutions date issuing qualification certificate of the auditor of audit exchange Fund budgetary and investment Institute string the number of the qualification certificate of the auditor the audit of the insurer Number of qualification certificate of the auditor Audit insurers the number of the qualification certificate of the auditor audit the insurer string the date of the issuance of the qualification certificate of the auditor the audit of the insurer Date of issue of qualification certificate of the auditor Audit insurers date issuing qualification certificate of the auditor audit the insurer string the number of the qualification certificate of the auditor of the Bank audit Number auditor Bank audit qualification certificate number qualification certificate of the auditor of the Bank audit string date issuing qualification certificate of the auditor of the Bank audit Date of issue of the auditor qualification certificate for Bank audit date issuing qualification certificate of the auditor of the Bank auditing string code of the subject of the Russian Federation Code of the RF subject the code is the subject of the Russian Federation integer the name of the subject of the Russian Federation Name of the RF subject name of the subject of the Russian Federation string 
95, the tax burden on the economy in an OECD country to tax the income level  the tax burden in an OECD country and Russia on the kind of tax to GDP ratio field name english description English description format p p Number p p integer country Country country String all tax receipts Total tax revenue of all tax receipts  Real income tax revenue Taxes on income profits income tax income Real insurance premium Insurance premiums insurance premium tax Real wage excluding Payroll taxes excluding personal income tax personal income tax tax wage with the exception of personal income tax Real property tax property taxes governmental tax imuschest Real tax on a product job service Taxes on goods works services tax on product work service the rest of the Real tax Other taxes the rest of the Real tax customs duty EU Customs duties EU customs duty EU Real 
96, plan procurement of the Ministry of Finance Russia plan to purchase a product job service for the provision of the Federal poverty for the current financial year and planning period field name english description English description format p p consecutive number p p integer ID code procurement procurement Identification code the identification code of procurement  integer name event state program of the Russian Federation or non activity of the function of the authority Name of the event state of the Russian Federation the program or non program activities functions powers the name of the event state program of the Russian Federation or non activity of the function of the permission string to expect the result of the implementation of the event state program of the Russian Federation The expected result of the implementation activities of the state program of the Russian Federation to wait for the result of the implementation of the event state program of the Russian Federation  string name object the purchase of the object of a tender  the name of the object string purchase plan year placement notice the direction of the invitation to conclude a contract with a sole supplier contractor contractor Planned year placing notices issuing invitations to enter into a contract with a single supplier executor contractor plan year placement notice the direction of the invitation to conclude a contract with a sole supplier contractor contractor is an integer amount of financial support thousand ruble The amount of financial support virtually any thousand total amount of financial support thousand of all the real volume of financial support  thousand ruble all in one number to schedule a payment for the current fiscal year The amount of financial support virtually any thousand total including scheduled payments for the current financial year the volume of financial support thousand ruble in the number of plan payment for the current fiscal year the real volume of financial support thousand ruble in the number of plan payment for the first year The amount of financial support virtually any thousand total including scheduled payments for the first year the amount of financial support thousand ruble in the number of plan payment for the first year of real volume of financial support thousand ruble in the number of plan payment in the second year The amount of financial support virtually any thousand total including scheduled payments for the second year the amount of financial support thousand ruble in the number of plan payment in the second year  real volume of financial support thousand ruble in the number of plan payment for a subsequent year The amount of financial support virtually any thousand total including scheduled payments for the next years the volume of financial support thousand ruble all in one number to schedule the payment on the subsequent year real time implementation of the frequency plan purchase Timing frequency of the planned procurement period the frequency of the implementation plan the purchase of additional string information in accordance with paragraph part of the article of the Federal the law on contract system in the sphere of procurement of goods work services for ensuring the state and municipal need Additional information in accordance with paragraph of Part of Article of the Federal Law About contract system in the procurement of goods works and services for state and municipal needs additional information in accordance with paragraph part of the article of the Federal law on contract system in the sphere of procurement of goods work services for ensuring the state and municipal need string information on holding a public discussion on the purchase of Yes or no Information on the public discussion of the purchase yes or no information on holding a public discussion on the purchase of Yes or no string justification changes Justification of amendments rationale for changes string 
97, plan the schedule of procurement  the Ministry of Finance Russia schedule purchase product job service for the provision of the Federal poverty for the current fiscal year field name english description English description format p p Сonsecutive number p p integer ID code procurement procurement Identification code the identification code string purchase name purchase Name of procurement name procurement description string the Description of procurement procurement description procurement string  the initial maximum price contract price contract to sign with a sole supplier contractor contractor thousand ruble The initial maximum price of the contract the contract price to be concluded with a single supplier executor contractor thous is virtually any  the initial maximum price contract price contract to conclude with a sole supplier contractor contractor thousand ruble string the size of advance payment percentage Advance payment percent the size of the down payment percentage string to a payment plan thousand of all the Planned payments thous is virtually any total plan payment thousand ruble string plan payment thousand ruble for the current fiscal year payments virtually any thous is Planned for the current financial year to plan the payment thousand ruble for the current fiscal year string plan payment thousand ruble for the first year of the planning period virtually any payments thous is Planned for the first year of the planning period plan payment thousand ruble for the first year of the planning period string to a payment plan thousand ruble for the second year of the planning period virtually any payments thous is Planned for the second year of the planning period plan payment thousand ruble for the second year of the planning period string to a payment plan thousand ruble for the subsequent year of the planning period virtually any payments thous is Planned for the subsequent years of the planning period plan payment thousand ruble for the subsequent year planning period string code for okay unit OKEI measurement unit code code for okay the unit of measurement string the name of the unit of measurement unit name name of unit measuring string frequency  or the number of the stage  the supply of goods execution of work the provision of service The frequency or the number of stages of the supply of goods works and services  the frequency or the number of the stage  the supply of goods execution of work providing a service string the size of the software application The amount of security applications the size of the software application string the size of the enforcement contract The size of The contract to ensure the size of the enforcement contract string plan term initiated a purchase month year The planned start date of the purchase month year planning period beginning the implementation of purchase month year string plan period ends the execution of the contract month year Estimated completion date of the contract month plan year period ending execution of the contract month year string method the definition of a supplier the contractor by The method for determining the supplier contractor executor method definition supplier contractor contractor string 
98, balance of the single account plan accounting for the authority state authority state authority on local government on management of state extra budgetary Fund of the state Academy of science state municipal institution account accounting figure which is reflected in the balance sheet field name english description English description format p p Сonsecutive number p p integer name value Name of balance account name balance sheet account string title object account code account synthetic Synthetic account of account accounting object codes synthetic synthetic account object account code account synthetic string synthetic account object account code account analytical group Synthetic account of account accounting object codes analytical group title account object code expense analysis group string title account object code expense analytical view Synthetic account of account codes accounting object type analytical synthetic account object account code account analytic view name string group Name of group name of group string name of species Name of species name of species string 
99, off balance sheet account unified chart of account in accounting for the authority state authority state authority on local government on management of state extra budgetary Fund of the state Academy of science state municipal institution Midrange that accounting intend for generalisation of the information on the presence and movement of value does not belong to to manage the subject but temporarily remain in its use or disposal and also for control over the individual business operation field name english description English description format p p Сonsecutive number p p integer name account name Account name account string the account number Account number account number integer 
100, plan account budget account balance plan account budget accounting to present themselves to organize a list account to use in the framework of budget accounting authority state authority state authority on local government on management of state extra budgetary Fund on the management of territorial state extra budgetary Fund of the state municipal state owned institution with a different legal entity to carry out according to the legislation of the Russian Federation the budgetary authority of the recipient of budgetary means field name english description English description format p p Сonsecutive number p p section Section section integer string the name balance Name of balance account name balance sheet account string the account number of analytical code in BC a room category account code Account number by BC analytical account number number account code analytical for Bq room category integer account number account code activity number category of account number activity code Account type account number number account code activity room discharge score integer the number of the invoice code of the synthetic account object account number account category Account number account code item synthetic account account number number account code of the synthetic account object account number digit integer account number  the account code of the synthetic account object account number account category Account number account code item synthetic account account number number account code of the synthetic account object account number digit integer account number account code synthetic account object account number account category Account number account code item synthetic account account number number account code of the synthetic account object account number digit integer account number  the account code of the synthetic account group account category Account number code synthetic account group account number number account code title group a category of the integer account number  the account code of the synthetic account view room category account code Account number type synthetic account account number number account code title room type category integer account number account code analytical cash room category account code Account number for analytical KOSGU account number number account code the analytical cash room discharge score integer the number of the invoice code for the analytical cash room category account code Account number for analytical KOSGUE account number number account code analytical cash room discharge score integer the number of the invoice code for the analytical cash room category account code Account number for analytical KOSGUE account number number account code analytical cash room discharge score integer 
101, information about the state information system of the Ministry of Finance of Russia information about state information system to be under the jurisdiction of the Ministry of Finance of Russia to include in the register of Federal state information system of esk link http reg eskigov EN in accordance with the decree of the government of the Russian Federation from November g of the Federal public information system coordination of Informatization of the management of this resource is to implement the Ministry of communications and mass communications of the Russian Federation field name english description English description format p p Сonsecutive number p p integer date request Date Request date request string contents request Contents of the query content the query string the author s request a natural person organisation Author of the request individual organization author request physical entity organization string source request Request source source query string to release a set of open data the name of the Published set of public data name to release a set of open data the name string to release a set of open data hyperlink Published set of public data hyperlink to publish a set of open string data hyperlink date of publication of a set of open data Publication date of the open data set the date of the publication of a set of open string data 
102, information about the establishment of the Ministry of Finance of the Russian means of mass information of the media information to establish the Ministry of Finance Russia postal address e mail phone number and address of the official site field name english description English description format name of printed publication  Name of the publication name of the publication  printed string mailing address Mailing address mailing address string a geotag  the geotag Geometric string phone the subscription Department Subscription department phone number Department phone subscription string address e mail E mail e mail string address official site Official website address official site string 
103, information about a set of outdoor this form to request the citizen the list of state financial data  the Ministry of Finance Russia is to create a post request to do that for different channel connection from the consumer financial the Finance Ministry  Russia field name english description English description format p p Сonsecutive number p p integer date request Date Request date request string contents request Contents of the query content the query string the author s request a natural person organisation Author of the request individual organization the author s request a natural person  the organization string source request Request source source query string to release a set of open data the name of the Published set of public data name to publish open data set name string publish a set of open data hyperlink Published set of public data hyperlink to publish a set of open string data hyperlink date of publication of a set of open data Publication date of the open data set the date of the publication of a set of open string data 
104, information about the outdoor set this to create request citizen a link to the official website of the Ministry of Finance Russia and other sources contain information accommodation which is necessary for the Ministry of Finance Russia in accordance with the requirement of the Federal law from February g FZ on ensuring access to information about activities of state body and local self government field name english description English description format p p Сonsecutive number p p integer article of the Federal law from February g FZ on ensuring access to information about activities of state body and local self government Article of the Federal Law of February No FZ On providing access to information on the activities of state bodies and local self government bodies the article of the Federal law from February g FZ on ensuring access to information about activities of state body and local self government info Information string information string the name of the section the official website the hyperlink Name of the section of the official site Hyperlink name of the section of the official website of the hyperlink string 
